,BikeTypeCat,AgeBandCat,IncomeBandCat,MaritalStatusCat,GenderCat,ChildrenAtHomeCat,CountryRegionCodeCat,HouseOwnerFlagCat,EducationCat,OccupationCat,CommuteDistanceCat
11599,1,3,0,1,0,1,3,1,3,0,0
11600,2,2,2,1,0,1,0,1,4,3,2
11601,2,3,1,1,1,0,0,0,0,3,2
11602,1,3,1,1,0,0,4,0,1,4,0
11603,1,3,0,0,0,0,4,0,1,0,0
11604,0,5,2,0,1,1,2,1,3,1,2
11605,0,3,0,1,1,1,4,1,2,2,0
11606,1,5,0,0,1,0,4,1,0,0,0
11607,0,3,0,1,1,0,4,1,4,2,1
11608,0,5,0,0,1,0,5,1,0,4,1
11609,0,3,1,1,1,1,5,0,0,4,0
11610,2,3,0,1,0,1,2,1,2,2,0
11611,0,2,1,1,1,0,0,0,0,3,2
11612,1,2,0,1,1,1,0,0,2,2,1
11613,1,3,1,0,0,1,0,1,0,3,0
11614,1,4,1,1,0,0,0,1,0,3,3
11615,2,3,1,0,0,0,5,1,3,4,3
11616,2,4,1,1,0,1,5,0,0,3,0
11617,2,3,2,1,0,0,1,1,0,1,1
11618,2,2,0,0,1,1,5,1,0,4,0
11619,2,2,1,0,1,0,5,0,3,4,1
11620,2,3,0,0,1,1,1,1,0,4,0
11621,1,4,1,0,1,0,5,1,3,4,3
11622,1,3,1,0,1,0,5,0,1,3,0
11623,1,5,0,1,1,0,5,1,2,2,1
11624,1,3,0,0,0,0,5,1,1,4,1
11625,1,2,0,0,1,0,1,0,2,4,1
11626,1,3,0,1,1,0,3,1,0,0,1
11627,1,3,0,1,0,1,2,0,0,0,0
11628,1,2,0,1,0,1,3,1,3,2,3
11629,1,3,1,0,0,0,4,1,1,4,0
11630,2,2,1,1,1,0,0,0,0,3,2
11631,2,3,1,1,0,0,0,0,0,3,2
11632,1,3,0,0,0,0,2,1,1,0,0
11633,0,4,2,0,1,1,4,1,3,3,4
11634,0,3,0,0,1,0,2,1,0,0,0
11635,0,4,0,1,1,0,2,1,1,0,0
11636,0,2,0,1,0,0,4,0,4,2,1
11637,0,3,0,1,1,1,3,1,2,2,0
11638,0,2,0,1,0,0,3,1,0,0,0
11639,0,4,0,0,0,0,5,1,3,0,0
11640,0,4,1,0,1,1,1,1,3,3,3
11641,0,2,1,0,0,0,5,1,1,3,0
11642,1,3,2,1,1,1,0,1,2,1,2
11643,1,5,0,0,1,0,0,1,0,1,4
11644,1,5,0,1,1,0,0,0,2,4,1
11645,0,2,0,1,1,0,0,0,3,2,3
11646,2,2,1,1,0,0,5,0,3,4,1
11647,1,4,0,1,1,0,5,1,3,0,1
11648,1,5,1,1,0,1,5,0,3,3,3
11649,1,5,0,1,1,0,4,0,3,2,0
11650,2,2,0,1,1,0,0,0,2,2,3
11651,2,3,1,1,0,0,0,0,0,3,2
11652,2,5,0,1,0,0,0,1,0,1,4
11653,2,2,1,1,0,0,0,1,0,3,2
11654,2,2,1,1,1,0,0,0,0,3,2
11655,1,4,0,0,1,0,2,0,0,4,0
11656,0,3,0,0,0,0,2,1,0,4,0
11657,0,3,0,0,0,0,4,1,0,0,0
11658,0,3,2,0,1,1,2,0,3,3,4
11659,0,5,2,1,0,1,2,1,0,1,2
11660,0,4,0,0,0,0,4,1,0,4,0
11661,0,5,1,0,0,0,5,0,0,1,1
11662,0,3,0,1,1,0,5,0,0,3,0
11663,0,5,1,0,1,0,5,1,0,1,2
11664,0,4,0,0,1,0,5,1,3,0,0
11665,0,5,1,0,0,0,1,1,0,1,2
11666,0,4,1,1,1,0,5,1,1,1,4
11667,2,5,3,0,1,1,4,1,0,1,4
11668,2,3,0,1,0,1,4,1,2,2,0
11669,1,4,0,1,0,0,0,1,0,1,4
11670,1,5,0,1,1,0,0,1,0,1,4
11671,1,2,0,1,0,0,0,1,0,0,0
11672,0,2,1,0,0,0,0,1,0,3,2
11673,0,5,0,0,1,0,0,1,3,0,4
11674,1,4,1,1,1,0,0,0,2,3,1
11675,1,2,1,0,1,0,0,0,0,3,2
11676,0,2,0,1,1,0,0,0,3,2,0
11677,0,2,0,1,1,0,0,1,3,2,3
11678,2,3,1,1,0,0,5,1,1,3,3
11679,2,4,1,0,1,0,5,1,3,4,3
11680,2,4,1,1,1,0,5,1,1,3,0
11681,2,4,1,0,0,0,5,1,3,3,3
11682,2,3,1,1,0,0,1,1,1,3,3
11683,1,4,1,1,0,0,5,1,0,3,3
11684,1,5,0,1,1,0,5,0,3,3,1
11685,1,2,0,0,1,0,5,0,2,4,1
11686,1,4,0,0,1,0,4,0,0,0,0
11687,1,2,0,1,1,0,2,0,3,2,3
11688,1,4,0,0,1,0,3,1,0,4,0
11689,1,3,0,1,1,1,3,0,0,0,0
11690,2,4,1,0,0,0,0,1,0,3,0
11691,0,5,2,0,0,1,4,1,3,3,4
11692,0,5,2,0,1,1,4,1,2,1,2
11693,0,4,0,0,0,0,2,1,0,4,0
11694,0,5,2,0,1,1,3,1,0,1,3
11695,0,3,0,0,1,0,2,1,1,0,0
11696,0,4,2,1,0,1,2,1,2,3,4
11697,1,3,0,1,1,1,3,0,3,2,1
11698,0,3,0,0,0,0,4,1,0,3,0
11699,0,3,0,1,0,1,4,1,3,0,1
11700,0,3,0,0,0,1,4,1,0,0,3
11701,1,3,0,1,1,1,5,1,3,0,1
11702,0,4,0,0,1,0,5,1,3,0,1
11703,0,4,1,1,1,1,5,1,3,3,4
11704,0,3,2,1,1,1,5,0,0,1,0
11705,2,3,0,0,0,1,3,1,3,2,3
11706,2,4,0,0,0,0,4,1,0,0,0
11707,1,5,0,0,0,0,0,1,0,1,0
11708,1,4,1,0,1,0,0,1,3,4,4
11709,1,3,2,0,1,1,0,1,4,3,2
11710,0,4,1,0,1,0,0,1,3,4,4
11711,0,4,1,0,0,0,0,1,3,4,4
11712,1,4,1,0,0,0,5,1,3,4,3
11713,1,3,1,1,0,0,5,1,1,3,3
11714,1,4,1,1,1,0,5,0,0,3,0
11715,1,5,2,0,1,1,3,1,0,1,2
11716,2,4,3,0,1,1,4,1,4,3,2
11717,2,2,2,0,1,1,0,1,2,1,2
11718,2,3,2,1,0,1,0,1,4,3,2
11719,1,4,0,1,0,0,4,0,0,0,0
11720,1,2,0,0,0,0,4,1,1,0,0
11721,1,3,1,0,1,0,5,1,1,4,1
11722,0,4,0,0,0,0,5,1,3,0,1
11723,0,4,1,0,1,1,5,1,0,1,3
11724,2,3,0,0,1,0,3,0,0,0,0
11725,2,2,0,0,0,1,4,1,0,4,0
11726,1,2,0,0,1,0,0,1,2,2,0
11727,1,5,0,0,0,0,0,1,3,0,4
11728,1,5,0,0,1,0,0,1,3,4,4
11729,0,2,1,0,1,0,0,0,1,1,0
11730,1,4,1,1,0,0,0,0,0,3,4
11731,0,3,2,1,0,1,0,1,2,1,2
11732,2,4,3,1,0,1,5,0,3,3,1
11733,2,4,1,1,1,1,5,1,1,3,0
11734,2,5,1,1,1,0,5,0,1,1,1
11735,1,4,1,1,0,0,5,0,3,3,3
11736,1,4,1,1,0,1,5,1,1,3,3
11737,1,3,1,1,1,1,5,1,0,4,3
11738,1,3,1,1,0,1,5,1,0,4,3
11739,1,4,1,0,0,0,5,1,0,3,3
11740,1,4,0,0,0,0,3,1,0,4,0
11741,1,3,0,1,1,1,3,0,0,0,0
11742,1,2,0,0,1,0,3,1,1,0,0
11743,0,3,2,0,1,1,0,1,2,1,2
11744,0,3,2,0,1,1,0,0,2,1,2
11745,1,3,0,1,0,0,3,1,0,0,0
11746,1,3,0,0,1,0,2,1,3,2,3
11747,0,3,0,1,0,1,3,1,2,2,0
11748,0,3,0,1,0,0,3,1,0,0,0
11749,0,5,0,0,1,0,5,1,0,4,1
11750,0,2,0,0,1,0,5,1,3,0,1
11751,0,3,1,1,0,0,5,1,1,4,1
11752,2,2,0,0,0,1,2,0,3,2,1
11753,2,2,0,0,1,1,3,1,0,4,0
11754,1,5,0,1,0,0,0,1,3,0,4
11755,1,3,2,1,0,1,0,1,2,1,2
11756,1,4,0,1,0,0,0,1,4,0,4
11757,1,2,0,0,1,0,0,1,2,2,0
11758,1,2,0,0,1,0,0,1,0,0,0
11759,1,3,1,1,0,1,0,0,0,3,0
11760,0,4,1,1,1,0,0,1,3,4,4
11761,1,4,2,0,0,1,0,1,0,1,3
11762,1,2,2,1,0,1,0,1,3,1,2
11763,2,3,2,1,1,0,5,1,0,1,1
11764,2,2,2,0,1,1,5,1,1,1,1
11765,1,3,0,1,1,1,5,1,2,4,3
11766,1,3,1,1,0,0,5,1,1,3,3
11767,1,4,0,0,1,0,5,1,3,3,4
11768,1,2,0,1,0,0,2,1,0,0,0
11769,2,3,0,0,0,1,3,1,0,4,0
11770,2,2,1,1,0,0,0,1,0,3,2
11771,2,2,1,0,0,0,0,1,0,3,2
11772,0,2,0,1,1,0,3,1,2,2,3
11773,0,2,0,1,0,0,2,0,4,2,0
11774,0,4,0,0,1,0,4,1,0,4,0
11775,0,4,3,1,1,1,4,0,2,3,0
11776,0,3,0,0,0,0,2,1,0,4,0
11777,0,2,0,0,1,1,4,1,0,4,1
11778,1,4,0,0,0,1,3,1,3,2,1
11779,1,4,2,0,0,1,4,1,3,3,0
11780,0,3,0,0,0,1,2,1,0,4,0
11781,0,5,0,1,1,0,2,1,0,0,0
11782,0,3,1,0,0,0,5,0,3,3,4
11783,0,4,0,0,1,0,5,1,3,0,1
11784,0,3,1,0,0,0,5,1,0,1,1
11785,0,2,0,0,1,0,5,1,2,4,4
11786,0,2,1,0,0,0,5,0,3,3,0
11787,0,3,2,0,0,1,5,1,1,1,0
11788,0,4,1,1,1,1,5,1,2,3,4
11789,2,2,0,0,1,0,4,1,1,2,0
11790,2,3,0,1,0,1,3,1,0,0,1
11791,1,2,0,0,1,1,0,1,2,2,3
11792,0,3,2,1,1,0,0,1,1,1,0
11793,0,3,1,1,1,1,0,1,0,3,2
11794,0,3,2,0,0,1,0,1,1,1,0
11795,2,3,1,1,1,0,5,0,1,3,0
11796,2,4,0,0,1,0,5,1,2,0,3
11797,1,3,1,0,1,0,5,1,1,3,3
11798,1,3,1,0,1,0,5,1,1,3,3
11799,1,4,1,0,1,0,5,1,3,4,3
11800,1,2,0,1,0,0,5,0,2,4,0
11801,1,5,1,1,0,0,1,1,1,1,4
11802,1,3,0,1,1,1,3,1,3,2,0
11803,1,3,0,1,0,1,2,1,2,2,0
11804,2,4,3,0,0,1,4,0,3,3,4
11805,2,4,1,1,1,0,0,0,3,4,0
11806,2,2,1,0,0,0,0,0,0,3,2
11807,2,3,2,1,1,1,0,1,3,1,0
11808,0,5,1,0,0,1,3,0,2,1,4
11809,0,3,0,1,1,0,2,0,4,2,0
11810,0,2,0,1,0,1,3,1,4,2,0
11811,1,3,0,1,1,0,4,1,1,0,0
11812,1,3,2,1,0,1,3,1,3,3,4
11813,0,3,0,0,0,0,3,1,0,3,0
11814,0,4,1,0,0,0,1,1,3,3,4
11815,0,5,1,1,1,1,5,1,3,3,2
11816,0,3,1,0,0,0,5,1,3,4,0
11817,0,2,1,0,1,0,5,1,1,4,0
11818,0,4,2,0,0,1,5,1,1,1,1
11819,0,3,1,1,1,1,1,1,0,4,2
11820,2,3,0,0,0,1,2,1,2,2,0
11821,2,3,0,0,1,0,4,1,0,0,0
11822,2,3,0,1,1,0,2,0,2,2,1
11823,1,5,0,1,1,0,0,0,3,0,1
11824,0,4,1,1,0,0,0,1,3,4,4
11825,0,2,2,0,0,1,0,1,2,1,2
11826,2,3,1,0,1,1,1,1,3,3,3
11827,1,3,1,1,0,0,5,1,0,3,3
11828,1,4,0,1,0,0,5,1,3,0,1
11829,1,2,1,0,0,0,2,1,1,4,0
11830,2,2,1,0,1,0,0,1,0,3,2
11831,0,3,2,0,1,1,0,1,4,3,2
11832,1,3,0,1,0,1,3,1,2,2,0
11833,0,5,0,0,0,0,2,1,3,2,3
11834,0,3,0,0,1,1,2,1,3,0,1
11835,0,5,1,0,1,1,4,1,3,3,2
11836,0,3,0,0,1,1,4,1,0,0,3
11837,0,4,3,0,1,1,5,1,0,1,0
11838,2,4,2,1,1,1,2,1,2,3,4
11839,2,5,2,1,0,1,4,0,2,3,0
11840,1,3,1,0,0,1,0,0,0,3,0
11841,1,3,2,1,1,1,0,0,4,3,2
11842,1,4,1,0,1,0,0,1,2,4,4
11843,0,4,1,1,1,0,0,1,2,4,4
11844,0,3,1,1,1,0,0,0,0,3,2
11845,2,3,1,1,1,0,5,1,1,4,1
11846,1,5,0,1,0,0,5,0,3,3,1
11847,1,4,1,0,0,0,5,1,1,3,0
11848,1,2,0,1,0,0,4,0,3,2,3
11849,1,3,0,0,1,0,3,1,1,0,0
11850,1,5,0,0,0,0,4,1,0,0,0
11851,1,4,2,1,1,1,3,1,3,3,4
11852,1,3,2,0,1,1,2,1,3,3,2
11853,0,5,2,0,0,1,2,1,0,1,2
11854,0,5,2,0,0,1,4,1,0,1,4
11855,0,5,1,0,0,1,3,1,2,1,4
11856,0,4,2,0,0,1,4,1,3,3,0
11857,1,2,0,1,0,0,2,0,4,2,0
11858,0,4,0,0,0,0,5,1,3,0,0
11859,0,4,1,1,1,0,5,1,1,3,3
11860,0,4,1,0,1,0,1,0,0,3,0
11861,0,5,1,1,1,0,1,1,1,1,4
11862,0,2,1,1,1,0,0,0,0,3,2
11863,0,2,1,0,0,0,0,0,0,3,2
11864,1,2,2,0,1,1,0,1,2,1,2
11865,0,2,0,1,0,0,0,0,3,2,0
11866,2,2,1,0,1,1,5,1,0,4,3
11867,2,4,1,0,0,1,5,1,2,3,2
11868,2,4,2,0,1,1,5,1,0,1,0
11869,2,3,3,1,1,1,5,0,0,1,0
11870,2,3,2,1,0,0,5,1,0,1,1
11871,2,3,1,0,1,1,1,1,0,4,3
11872,2,2,0,1,1,0,5,0,2,4,1
11873,2,3,0,0,0,1,5,1,0,4,0
11874,1,5,1,1,0,1,5,0,3,3,3
11875,1,3,0,0,0,0,2,1,1,0,0
11876,2,2,0,0,1,0,3,0,3,0,0
11877,2,2,0,0,0,0,0,1,3,2,3
11878,0,3,1,0,1,0,0,1,0,3,0
11879,0,4,2,0,1,1,4,1,3,3,4
11880,1,5,1,0,0,1,3,1,4,4,4
11881,0,4,0,1,0,0,3,1,1,0,0
11882,1,3,1,0,1,1,5,1,0,4,3
11883,0,4,0,0,1,0,5,1,3,0,1
11884,0,3,1,1,0,0,5,1,1,3,3
11885,0,4,0,0,1,0,5,1,3,0,0
11886,0,5,1,1,1,1,5,1,3,3,2
11887,0,4,1,0,1,0,5,1,3,4,3
11888,0,2,0,0,1,0,5,0,3,4,1
11889,0,3,1,1,1,0,5,0,0,3,0
11890,0,3,1,0,0,1,5,1,3,3,3
11891,0,5,1,0,0,0,5,1,1,1,1
11892,1,2,2,0,1,1,0,1,4,3,2
11893,1,2,0,1,0,1,0,0,2,2,1
11894,1,3,1,1,1,0,0,0,0,3,0
11895,0,3,1,0,1,1,0,1,1,1,0
11896,0,3,1,1,1,1,0,1,0,3,1
11897,2,3,1,1,0,0,5,0,1,3,0
11898,2,3,3,1,1,1,5,0,3,3,3
11899,2,3,0,0,1,1,5,1,0,4,3
11900,2,5,0,0,0,0,5,1,2,3,4
11901,1,3,1,0,1,0,5,1,1,3,3
11902,1,3,0,1,1,1,5,1,2,4,2
11903,1,3,1,0,0,0,5,1,3,4,3
11904,1,4,1,0,0,0,5,1,3,4,0
11905,1,4,0,0,1,0,4,0,1,0,0
11906,2,3,0,1,0,0,4,0,4,2,1
11907,1,3,0,1,0,1,3,1,3,0,0
11908,1,3,0,0,0,0,3,0,0,3,0
11909,1,3,0,0,0,1,3,1,0,0,3
11910,1,3,0,1,1,1,3,1,2,2,0
11911,0,4,1,0,0,0,5,1,3,4,3
11912,0,2,1,1,1,0,5,1,3,3,4
11913,0,4,1,0,0,0,5,1,3,4,0
11914,0,3,1,1,0,1,5,1,0,4,2
11915,0,3,2,0,1,0,0,1,1,1,0
11916,0,2,1,1,1,0,0,0,0,3,2
11917,1,3,1,0,1,1,0,1,0,3,3
11918,1,3,1,0,0,1,0,1,0,3,1
11919,1,4,1,0,0,1,0,0,0,3,0
11920,0,3,1,0,1,0,0,0,0,3,2
11921,2,3,1,0,1,0,5,1,1,3,3
11922,1,3,1,1,0,1,5,0,0,3,0
11923,1,5,0,0,0,0,5,1,2,3,2
11924,1,5,1,1,0,1,5,1,0,1,2
11925,1,5,1,1,0,0,5,1,1,1,2
11926,1,2,1,0,0,0,5,1,3,4,4
11927,1,5,1,1,0,1,5,0,3,3,3
11928,1,3,1,0,0,1,5,1,0,4,3
11929,1,2,1,0,1,0,5,1,3,4,4
11930,1,4,1,0,0,0,5,0,2,3,4
11931,1,3,1,0,0,0,5,1,3,4,0
11932,1,4,1,1,0,1,5,1,0,3,3
11933,1,3,0,1,1,1,2,0,3,2,0
11934,1,2,0,0,0,1,2,1,0,4,1
11935,1,3,0,0,0,1,2,1,0,4,1
11936,1,2,0,1,0,0,3,1,2,2,3
11937,1,3,0,0,1,0,2,0,2,2,1
11938,2,2,0,0,0,1,4,1,0,4,1
11939,1,3,0,1,0,0,3,0,0,3,0
11940,2,3,1,1,0,0,0,0,0,3,2
11941,2,2,2,0,1,1,0,1,2,1,2
11942,2,3,1,1,0,0,0,0,0,3,3
11943,2,2,0,1,0,1,0,0,2,2,1
11944,0,2,1,0,0,0,0,1,0,3,0
11945,0,5,2,0,1,1,2,1,0,1,4
11946,0,3,0,1,1,0,4,0,4,2,1
11947,0,3,0,0,1,0,2,1,1,0,0
11948,1,3,0,1,0,0,2,0,0,0,0
11949,0,3,0,1,1,0,2,0,2,2,1
11950,1,3,0,1,0,1,2,1,2,2,0
11951,0,4,0,1,1,0,5,1,4,0,1
11952,0,2,0,1,1,0,5,0,3,4,1
11953,0,2,0,1,1,0,5,0,2,4,1
11954,0,3,1,0,0,0,1,1,1,3,0
11955,0,5,1,0,1,1,5,1,0,1,2
11956,2,3,0,1,1,0,4,1,4,2,1
11957,2,2,0,1,0,0,2,1,0,0,0
11958,2,3,0,1,1,1,4,1,3,0,1
11959,0,3,1,1,1,0,0,1,0,3,4
11960,1,3,1,1,1,0,0,1,0,3,4
11961,1,4,1,0,0,0,0,0,0,3,0
11962,1,3,2,0,1,1,0,1,2,1,2
11963,2,5,1,1,0,0,5,0,1,1,1
11964,2,3,1,0,0,1,5,1,0,4,3
11965,2,3,1,1,0,1,5,1,1,3,3
11966,1,2,1,0,0,0,5,1,3,4,4
11967,1,4,1,0,1,0,1,1,0,3,3
11968,1,5,1,0,0,0,1,0,1,1,1
11969,1,3,0,0,0,1,2,1,3,0,0
11970,1,3,0,1,0,0,3,0,2,2,3
11971,1,4,2,0,0,1,2,0,3,3,4
11972,1,2,0,1,0,0,3,0,4,2,0
11973,2,3,0,0,1,1,4,1,0,4,1
11974,2,4,0,0,0,0,2,1,0,4,0
11975,2,3,2,0,1,1,2,1,3,3,2
11976,2,2,0,1,1,0,0,1,0,0,0
11977,2,4,1,0,0,0,0,1,0,3,0
11978,2,2,2,0,1,1,0,1,4,3,2
11979,0,3,2,0,1,1,0,1,4,3,2
11980,0,3,2,1,1,0,0,0,1,1,0
11981,1,3,0,0,1,0,3,1,3,2,3
11982,0,3,0,0,1,0,3,1,0,0,0
11983,0,3,0,0,0,0,3,1,1,0,0
11984,0,3,0,0,0,0,2,1,0,0,0
11985,0,2,0,0,0,1,2,1,0,4,0
11986,1,3,0,0,1,0,3,1,1,0,0
11987,1,3,0,1,0,0,2,0,1,0,0
11988,0,5,1,1,0,0,5,1,0,1,2
11989,0,3,1,0,0,0,1,1,1,3,0
11990,0,4,0,0,0,0,5,1,3,0,1
11991,0,4,1,1,1,1,5,1,0,3,3
11992,2,3,0,1,0,0,2,0,0,0,0
11993,2,2,0,0,0,1,4,1,0,4,0
11994,0,4,2,1,1,1,0,1,1,1,4
11995,0,3,1,1,1,0,0,0,0,3,0
11996,0,3,2,0,0,1,0,0,2,1,2
11997,1,5,0,0,1,0,0,0,0,1,0
11998,1,2,2,1,0,1,0,1,4,3,2
11999,1,2,0,1,1,0,0,1,3,2,1
12000,1,5,0,1,1,1,0,1,4,0,4
12001,1,5,0,0,0,0,0,0,3,0,1
12002,1,2,1,0,1,0,0,1,0,3,2
12003,2,3,1,1,0,1,5,0,0,4,0
12004,2,3,1,1,1,1,5,1,0,1,1
12005,2,3,1,1,0,1,5,1,0,4,3
12006,2,2,0,1,0,0,1,0,2,4,1
12007,1,4,0,1,0,0,5,0,3,0,1
12008,1,2,0,1,0,0,5,1,1,4,1
12009,1,5,1,0,0,0,5,1,0,1,1
12010,1,5,0,1,1,0,5,1,2,3,2
12011,1,3,1,0,0,0,5,1,3,3,4
12012,1,5,1,0,0,0,5,1,1,1,2
12013,1,2,0,0,1,0,5,1,2,4,4
12014,1,5,0,0,0,0,2,1,0,0,0
12015,1,3,0,0,1,1,3,1,0,0,3
12016,2,4,0,0,0,0,2,1,0,4,0
12017,2,4,1,0,1,0,0,1,3,4,0
12018,2,3,1,1,0,0,0,1,0,3,2
12019,2,2,1,1,0,0,0,0,0,3,3
12020,2,3,2,1,0,0,0,1,1,1,0
12021,2,2,1,0,0,1,0,1,0,3,0
12022,0,4,1,1,1,0,0,1,0,3,4
12023,0,3,0,0,0,0,3,1,0,3,0
12024,0,5,2,0,0,1,2,0,3,3,2
12025,0,4,2,1,0,1,3,1,3,3,4
12026,0,4,1,1,1,1,2,1,3,3,2
12027,0,4,0,0,1,0,4,1,0,0,0
12028,0,3,0,0,0,1,2,1,0,4,1
12029,1,4,0,1,1,1,3,1,2,2,0
12030,0,2,1,1,1,0,5,0,2,3,4
12031,0,3,1,1,1,1,5,1,0,4,3
12032,0,5,0,0,0,1,1,1,4,4,2
12033,2,4,2,0,1,1,2,1,3,3,4
12034,2,5,0,1,0,0,2,0,3,2,0
12035,2,3,0,1,1,0,3,0,2,2,3
12036,1,4,2,1,1,1,0,0,0,1,0
12037,1,2,2,0,0,0,0,1,1,1,3
12038,1,4,0,0,0,1,0,1,4,0,4
12039,1,5,0,0,1,1,0,1,4,0,4
12040,1,2,0,1,1,0,0,1,3,2,1
12041,1,3,2,0,0,1,0,1,3,1,2
12042,0,3,2,0,1,0,0,1,1,1,3
12043,2,3,1,0,0,1,1,1,3,3,3
12044,2,3,1,0,0,1,5,1,0,3,3
12045,2,3,1,0,0,1,5,1,1,4,1
12046,2,4,0,0,0,0,5,1,2,0,3
12047,1,2,0,1,0,0,5,0,3,4,1
12048,1,5,1,0,0,0,5,1,1,1,2
12049,1,2,1,1,0,0,5,0,3,3,1
12050,1,3,0,1,0,0,2,0,0,0,0
12051,1,4,0,0,0,0,4,0,1,0,0
12052,1,2,0,0,0,0,3,1,1,0,0
12053,1,3,0,0,0,0,4,1,0,4,0
12054,1,2,0,0,1,0,3,0,3,0,0
12055,2,3,1,1,0,0,0,1,0,3,2
12056,2,3,1,0,0,0,0,1,0,3,1
12057,0,2,0,1,1,0,5,0,4,0,4
12058,2,3,0,1,1,0,2,0,0,0,0
12059,0,4,1,1,0,0,0,1,3,4,4
12060,1,4,1,1,0,0,0,0,2,4,1
12061,1,3,2,1,1,1,0,1,2,1,2
12062,1,2,1,1,1,0,0,0,0,3,2
12063,1,2,1,1,1,0,0,0,0,3,2
12064,2,4,2,1,1,1,5,1,2,3,4
12065,2,3,1,1,1,0,5,1,1,3,3
12066,2,3,1,0,0,1,5,1,0,4,3
12067,2,3,0,1,0,1,5,1,2,4,2
12068,1,2,0,0,0,1,3,0,3,0,0
12069,2,3,0,1,1,0,4,0,1,0,0
12070,2,3,2,0,0,1,0,1,4,3,2
12071,0,3,0,1,1,0,4,0,2,2,3
12072,0,5,1,0,0,1,2,1,2,3,4
12073,0,4,3,0,1,1,4,1,2,3,4
12074,0,4,0,0,1,0,5,1,3,0,1
12075,0,4,0,0,0,0,1,1,3,0,1
12076,0,4,3,0,0,0,5,1,1,1,3
12077,0,2,1,1,0,0,5,0,3,3,1
12078,0,4,1,1,0,0,5,0,3,3,3
12079,0,2,3,0,1,0,5,1,1,1,1
12080,0,4,2,1,0,1,5,0,0,1,0
12081,0,3,1,1,0,1,5,1,0,4,4
12082,0,4,1,1,0,1,5,1,1,3,2
12083,2,4,3,0,1,1,4,1,2,3,4
12084,0,3,2,1,0,0,0,0,1,1,1
12085,0,3,1,1,0,0,0,1,0,3,2
12086,1,2,0,1,1,0,0,1,0,0,0
12087,1,2,0,0,0,0,0,1,0,0,0
12088,1,4,0,1,0,0,0,0,4,0,4
12089,1,4,1,0,0,0,0,1,0,3,4
12090,1,3,2,0,1,1,0,0,4,3,2
12091,2,3,1,1,0,0,5,0,1,3,0
12092,2,3,1,1,1,0,5,0,1,3,0
12093,2,3,1,1,0,0,5,1,1,3,3
12094,2,3,1,0,0,1,5,1,1,3,3
12095,2,4,1,0,0,1,5,0,1,3,0
12096,1,4,0,1,0,0,5,0,3,0,1
12097,1,4,1,1,1,0,5,0,3,3,3
12098,1,5,1,0,1,1,5,1,3,3,3
12099,1,4,0,0,0,0,1,0,4,2,0
12100,1,4,0,0,1,1,1,1,2,4,3
12101,1,2,1,0,0,0,5,1,2,3,4
12102,1,4,1,0,1,0,5,1,3,4,3
12103,1,3,0,0,1,0,2,1,1,0,0
12104,1,3,0,1,0,1,4,0,3,0,0
12105,1,3,0,1,1,0,2,1,2,2,3
12106,2,3,0,1,1,0,3,1,1,0,0
12107,0,4,0,1,1,1,4,1,2,2,0
12108,0,2,0,0,1,0,4,1,1,0,0
12109,0,3,0,0,0,0,3,0,0,3,0
12110,0,2,0,1,1,0,2,1,4,2,1
12111,0,2,0,0,0,0,4,1,1,0,0
12112,0,3,0,1,1,0,3,0,4,2,1
12113,1,3,0,1,0,1,2,1,2,2,0
12114,1,3,0,0,0,0,2,1,3,0,0
12115,0,5,1,1,1,0,5,1,0,1,2
12116,0,3,3,1,0,0,5,0,1,1,1
12117,0,2,1,1,0,1,5,1,0,4,0
12118,2,2,0,0,0,1,3,1,2,2,0
12119,2,3,0,1,1,1,3,1,0,0,1
12120,2,4,0,0,0,0,2,1,0,4,0
12121,2,5,0,0,1,0,4,0,3,2,0
12122,2,2,0,1,0,0,4,0,4,2,0
12123,1,2,0,0,1,0,0,1,0,0,0
12124,1,4,1,0,1,1,0,1,3,4,2
12125,1,2,0,1,0,0,0,0,0,0,0
12126,1,3,1,1,0,1,0,1,1,1,0
12127,0,3,1,0,1,0,0,1,0,3,0
12128,2,5,1,0,0,0,5,0,0,1,1
12129,2,3,1,1,1,0,5,1,0,1,1
12130,1,3,2,1,1,1,5,0,0,1,1
12131,1,5,0,0,1,0,5,0,2,3,2
12132,1,3,1,0,1,1,5,1,0,4,3
12133,1,3,0,1,0,0,1,1,0,3,3
12134,1,3,0,1,0,0,4,0,2,2,1
12135,2,4,1,0,1,0,0,1,0,3,0
12136,2,3,1,1,0,0,0,0,0,3,0
12137,0,3,0,1,0,0,2,1,4,2,1
12138,0,4,2,0,0,1,2,0,0,1,2
12139,0,3,0,0,1,0,4,0,2,2,1
12140,1,4,2,0,1,1,4,1,2,3,0
12141,0,3,0,1,0,0,3,1,1,0,0
12142,1,3,0,1,0,1,3,1,3,0,0
12143,0,4,0,0,1,1,5,1,2,4,0
12144,0,5,1,1,0,0,5,1,1,1,4
12145,0,4,1,1,0,1,1,1,3,3,4
12146,0,2,1,1,1,1,5,1,1,3,2
12147,2,3,0,1,0,0,2,1,3,2,3
12148,1,3,1,0,1,0,0,1,3,4,4
12149,1,3,1,0,1,0,0,1,0,3,4
12150,1,2,2,0,1,1,0,1,4,3,2
12151,1,2,1,1,0,1,0,1,1,1,0
12152,1,2,0,1,0,0,0,1,3,2,1
12153,0,3,1,1,0,0,0,1,2,4,4
